Title: Counter-Strike: Global Offensive
Score: 89.319837

Title: PAYDAY 2
Score: 66.136113

Title: Baldur's Gate 3
Score: 54.523842

Title: Forza Horizon 4
Score: 46.622279

Title: Cyberpunk 2077
Score: 43.592012

Title: Grand Theft Auto V
Score: 43.291395

Title: Phasmophobia
Score: 39.915960

Title: DAVE THE DIVER
Score: 39.348577

Title: Forza Horizon 5
Score: 39.315480

Title: Football Manager 2023
Score: 38.936950

Title: Team Fortress 2
Score: 36.691091

Title: Tom Clancy's Rainbow Six Siege
Score: 36.080628

Title: Warframe
Score: 35.789509

Title: The Sims 4
Score: 33.927910

Title: Dota 2
Score: 33.130495

Title: BattleBit Remastered
Score: 32.615123

Title: Rust
Score: 32.146870

Title: Dead by Daylight
Score: 31.987839

Title: Project Zomboid
Score: 31.576431

Title: Apex Legends
Score: 31.300675

Title: The Texas Chain Saw Massacre
Score: 30.621054

Title: FINAL FANTASY XIV Online
Score: 29.854184

Title: Sons Of The Forest
Score: 29.682940

Title: Destiny 2
Score: 27.898377

Title: Red Dead Redemption 2
Score: 27.688957

Title: Remnant II
Score: 27.280344

Title: ELDEN RING
Score: 26.964488

Title: Ready or Not
Score: 26.639093

Title: Hogwarts Legacy
Score: 26.341417

Title: Dystopy
Score: 25.002164

Title: The Elder Scrolls Online
Score: 23.350678

Title: Hunt: Showdown
Score: 23.259915

Title: PUBG: BATTLEGROUNDS
Score: 20.537722

Title: Street Fighter 6
Score: 20.092747

Title: War Thunder
Score: 19.940892

Title: Yu-Gi-Oh! Master Duel
Score: 18.177133

Title: Echo Point Nova
Score: 17.515751

Title: EA SPORTS FIFA 23
Score: 16.199191

Title: Call of Duty
Score: 15.682888

Title: World of Warships
Score: 14.613744

Title: Total War: WARHAMMER III
Score: 10.985671
